Dataset,ID,Tree,Location,Germ,Mort,Zero,One,TwoPlus,Bacteria,Fungus,Clad,Alt,Aureo,Epicoccum,Other_fungi,Pseudo,Other Bacteria
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,4,t10,Clearwater,0,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,0,1,0,2,1,1,0,0,0,0,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,0,1,1,1,0,1,0,0,0,0,1
Idaho2018,4,t10,Clearwater,1,0,0,0,1,1,1,0,0,0,1,0,1,1
Idaho2018,4,t10,Clearwater,1,1,0,0,1,1,1,0,1,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,1,0,0,1,1,1,0,1,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,4,t10,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,5,t16,Clearwater,1,0,0,0,1,2,0,0,0,0,0,0,0,2
Idaho2018,5,t16,Clearwater,1,0,0,0,1,2,0,0,0,0,0,0,0,2
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,6,t28,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,0,1,0,0,1,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,0,1,0,1,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,0,1,1,0,0,0,0,0,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,7,t27,Clearwater,1,1,0,0,1,2,0,0,0,0,0,0,1,1
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,0,1,0,0,0,1,0,0,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,1,0,1,0,0,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,0,1,1,1,0,0,1,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,0,1,1,1,0,0,1,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,0,0,0,1,1,1,1,0,0,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,0,1,1,2,1,0,1,0,0,1,0
Idaho2018,8,sk5,Clearwater,1,1,0,0,1,2,0,0,0,0,0,0,1,1
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Idaho2018,9,sk6,Clearwater,1,0,1,0,0,0,0,0,0,0,0,0,0,0
